runner-up	runners-up
conspirator	conspirators
acquaintance	acquaintances
fireman	firemen
rapper	rappers
grass	grasses
breaker	breakers
crewman	crewmen
raiser	raisers
paparazzo	paparazzi
bondholder	bondholders
informant	informants
passer	passers
gambler	gamblers
millionaire	millionaires
apostle	apostles
physicist	physicists
translator	translators
pest	pests
capitalist	capitalists
tom	toms
recruiter	recruiters
cutter	cutters
linebacker	linebackers
child	childs
rocker	rockers
kiwi	kiwis
depositor	depositors
swan	swans
psychiatrist	psychiatrists
jumper	jumpers
presenter	presenters
jockey	jockeys
rodent	rodents
ape	apes
therapist	therapists
parasite	parasites
browser	browsers
pigeon	pigeons
wolverine	wolverines
cleaner	cleaners
strawberry	strawberries
refiner	refiners
gardener	gardeners
exhibitor	exhibitors
beast	beasts
ramp	ramps
vector	vectors
primate	primates
skate	skates
girlfriend	girlfriends
cereal	cereals
claimant	claimants
camper	campers
cube	cubes
idol	idols
reliever	relievers
roble	robles
theorist	theorists
butt	butts
vandal	vandals
meteorologist	meteorologists
pensioner	pensioners
booster	boosters
camel	camels
fish	fishes
preacher	preachers
censor	censors
plotter	plotters
maid	maids
undergraduate	undergraduates
dictator	dictators
searcher	searchers
occupier	occupiers
bride	brides
cracker	crackers
peach	peaches
whaler	whalers
steward	stewards
traitor	traitors
lizard	lizards
bleacher	bleachers
curator	curators
spinner	spinners
industrialist	industrialists
mover	movers
mentor	mentors
laureate	laureates
feminist	feminists
fox	foxes
trainee	trainees
drinker	drinkers
toddler	toddlers
turkey	turkeys
anarchist	anarchists
pharmacist	pharmacists
mountaineer	mountaineers
crow	crows
geologist	geologists
squatter	squatters
prophet	prophets
inventor	inventors
conditioner	conditioners
gymnast	gymnasts
flop	flops
craftsman	craftsmen
interpreter	interpreters
uncle	uncles
beaver	beavers
intruder	intruders
dwarf	dwarfs
canon	canons
underdog	underdogs
moviegoer	moviegoers
financier	financiers
gorilla	gorillas
polluter	polluters
swallow	swallows
waratah	waratahs
nephew	nephews
abuser	abusers
bachelor	bachelors
squirrel	squirrels
microbe	microbes
theologian	theologians
shopkeeper	shopkeepers
columnist	columnists
guardsman	guardsmen
worshiper	worshipers
sprinter	sprinters
bobcat	bobcats
panelist	panelists
reveler	revelers
suitor	suitors
pathogen	pathogens
calf	calves
pointer	pointers
friar	friars
nomad	nomads
angler	anglers
machinist	machinists
policyholder	policyholders
fanatic	fanatics
don	dons
crocodile	crocodiles
roller	rollers
innocent	innocents
shepherd	shepherds
powerhouse	powerhouses
orchid	orchids
examiner	examiners
dentist	dentists
learner	learners
fundraiser	fundraisers
dad	dads
luminary	luminaries
tick	ticks
dissenter	dissenters
hobby	hobbies
aquatic	aquatics
confederate	confederates
pear	pears
almond	almonds
poacher	poachers
waiter	waiters
winger	wingers
saver	savers
robin	robins
bearer	bearers
hind	hinds
archeologist	archeologists
emigrant	emigrants
mathematician	mathematicians
debtor	debtors
dove	doves
bookseller	booksellers
guitarist	guitarists
mutineer	mutineers
caregiver	caregivers
mutant	mutants
pumpkin	pumpkins
eel	eels
clam	clams
cherry	cherries
jack	jacks
renter	renters
lamb	lambs
horseman	horsemen
loggerhead	loggerheads
veterinarian	veterinarians
anomaly	anomalies
admiral	admirals
mussel	mussels
beggar	beggars
cheerleader	cheerleaders
librarian	librarians
bookmaker	bookmakers
watchdog	watchdogs
sewer	sewers
invertebrate	invertebrates
fern	ferns
billionaire	billionaires
hop	hops
magpie	magpies
beard	beards
statesman	statesmen
carpenter	carpenters
mollusk	mollusks
fetus	fetuses
linguist	linguists
puppy	puppies
imam	imams
amphibian	amphibians
anthropologist	anthropologists
chimpanzee	chimpanzees
messenger	messengers
shipper	shippers
earl	earls
intern	interns
pope	popes
roommate	roommates
tout	touts
tier	tiers
cartoonist	cartoonists
kangaroo	kangaroos
victor	victors
coordinator	coordinators
announcer	announcers
quaker	quakers
colonel	colonels
vacationer	vacationers
clown	clowns
patriarch	patriarchs
badger	badgers
sculptor	sculptors
aficionado	aficionados
clergyman	clergymen
eater	eaters
mule	mules
screener	screeners
novelist	novelists
subcontractor	subcontractors
filly	fillies
planter	planters
seedling	seedlings
minnow	minnows
mustang	mustangs
bully	bullies
smith	smiths
catcher	catchers
grandson	grandsons
fascist	fascists
alcoholic	alcoholics
drummer	drummers
lemon	lemons
archer	archers
soloist	soloists
precursor	precursors
cornhusker	cornhuskers
caper	capers
scratch	scratches
freak	freaks
hood	hoods
jurist	jurists
purist	purists
sergeant	sergeants
walnut	walnuts
brit	brits
leopard	leopards
scorpion	scorpions
vulture	vultures
holdout	holdouts
chaplain	chaplains
chemist	chemists
trawler	trawlers
mold	molds
hen	hens
tea	teas
traditionalist	traditionalists
lecturer	lecturers
thrower	throwers
libertarian	libertarians
harlequin	harlequins
poppy	poppies
parrot	parrots
imago	imagines
hound	hounds
cheetah	cheetahs
aristocrat	aristocrats
adventurer	adventurers
referral	referrals
coaster	coasters
matador	matadors
aggressor	aggressors
geek	geeks
petitioner	petitioners
screenwriter	screenwriters
troublemaker	troublemakers
guru	gurus
salesman	salesmen
weaver	weavers
liar	liars
beet	beets
infiltrator	infiltrators
whip	whips
cultivar	cultivars
aunt	aunts
lily	lilies
crustacean	crustaceans
informer	informers
vertebrate	vertebrates
boy	boies
alligator	alligators
baker	bakers
deserter	deserters
drawer	drawers
pianist	pianists
novice	novices
dry	dries
sheriff	sheriffs
scallop	scallops
cameraman	cameramen
animator	animators
snipe	snipes
stud	studs
vigilante	vigilantes
kicker	kickers
deacon	deacons
kite	kites
gladiator	gladiators
milo	milos
magician	magicians
housemate	housemates
accuser	accusers
kink	kinks
dummy	dummies
cedar	cedars
workman	workmen
cranberry	cranberries
sociologist	sociologists
sparrow	sparrows
mare	mares
gull	gulls
pecan	pecans
stockbroker	stockbrokers
coral	corals
blocker	blockers
lobster	lobsters
idiot	idiots
seismologist	seismologists
escapee	escapees
surveyor	surveyors
cucumber	cucumbers
renegade	renegades
salesperson	salespeople
diabetic	diabetics
reed	reeds
outfielder	outfielders
louse	lice
skinhead	skinheads
niece	nieces
princess	princesses
mascot	mascots
steelmaker	steelmakers
mimic	mimics
surrogate	surrogates
fig	figs
arsonist	arsonists
proxy	proxies
superintendent	superintendents
choreographer	choreographers
butcher	butchers
newlywed	newlyweds
aviator	aviators
benefactor	benefactors
cooper	coopers
osprey	ospreys
inductee	inductees
slug	slugs
caterpillar	caterpillars
pup	pups
microorganism	microorganisms
dragoon	dragoons
schoolgirl	schoolgirls
mystic	mystics
heroine	heroines
sophomore	sophomores
rep	reps
backpacker	backpackers
terrier	terriers
shaker	shakers
mite	mites
gopher	gophers
warden	wardens
boyfriend	boyfriends
gendarme	gendarmes
locust	locusts
saboteur	saboteurs
initiate	initiates
wildflower	wildflowers
shallot	shallots
baronet	baronets
temp	temps
snag	snags
atheist	atheists
pony	ponies
self	selves
calculator	calculators
argonaut	argonauts
porter	porters
ass	assesses
archbishop	archbishops
miller	millers
truffle	truffles
mason	masons
sneak	sneaks
clinician	clinicians
maple	maples
medium	mediums
otter	otters
checker	checkers
technocrat	technocrats
shipbuilder	shipbuilders
mangrove	mangroves
struggler	strugglers
caretaker	caretakers
herder	herders
dropout	dropouts
optimist	optimists
emissary	emissaries
mole	moles
feeder	feeders
pedophile	pedophiles
composite	composites
ti	tis
minion	minions
router	routers
misfit	misfits
triplet	triplets
tenor	tenors
oligarch	oligarchs
cockroach	cockroaches
interviewer	interviewers
midshipman	midshipmen
grasshopper	grasshoppers
grocer	grocers
sleeper	sleepers
sinner	sinners
apprentice	apprentices
lama	lamas
biographer	biographers
overseer	overseers
mango	mangoes
digger	diggers
coffee	coffees
paleontologist	paleontologists
perennial	perennials
herald	heralds
picker	pickers
janitor	janitors
signer	signers
tyrant	tyrants
sheik	sheiks
puritan	puritans
centrist	centrists
legionnaire	legionnaires
heron	herons
boarder	boarders
best	bests
lentil	lentils
blueberry	blueberries
snowboarder	snowboarders
stallion	stallions
stilt	stilts
leek	leeks
midwife	midwives
plum	plums
ox	oxen
pea	pease
virgin	virgins
comer	comers
solicitor	solicitors
dick	dicks
seabird	seabirds
creep	creeps
freeman	freemen
statistician	statisticians
termite	termites
sponge	sponges
raspberry	raspberries
cornerback	cornerbacks
denizen	denizens
razorback	razorbacks
ecologist	ecologists
aspirant	aspirants
sage	sages
maroon	maroons
sitter	sitters
musketeer	musketeers
buster	busters
potter	potters
burglar	burglars
tulip	tulips
critter	critters
forebear	forebears
genius	geniuses
laurel	laurels
ringleader	ringleaders
jeweler	jewelers
preschooler	preschoolers
fisher	fishers
thrift	thrifts
constable	constables
sharpshooter	sharpshooters
squire	squires
apache	apaches
cricket	crickets
pelican	pelicans
alderman	aldermen
alto	altos
fielder	fielders
protea	proteas
pursuer	pursuers
congregant	congregants
scapegoat	scapegoats
lancer	lancers
publicist	publicists
marten	martens
waitress	waitresses
outfitter	outfitters
canary	canaries
liberator	liberators
racist	racists
hussar	hussars
hanger	hangers
commoner	commoners
granddaughter	granddaughters
prospector	prospectors
willow	willows
coconut	coconuts
stylist	stylists
usher	ushers
picket	pickets
motorcyclist	motorcyclists
semifinalist	semifinalists
ballplayer	ballplayers
orangutan	orangutans
payer	payers
riser	risers
chestnut	chestnuts
honoree	honorees
academician	academicians
fusilier	fusiliers
nerd	nerds
evangelist	evangelists
kitten	kittens
sardine	sardines
annual	annuals
restaurateur	restaurateurs
licensee	licensees
preservationist	preservationists
liver	livers
gillie	gillies
illustrator	illustrators
serf	serfs
giver	givers
seminarian	seminarians
viper	vipers
philanthropist	philanthropists
cynic	cynics
tortoise	tortoises
coward	cowards
teller	tellers
filibuster	filibusters
purveyor	purveyors
scribe	scribes
harrier	harriers
headliner	headliners
lifeguard	lifeguards
outcast	outcasts
setter	setters
gutter	gutters
bohemian	bohemians
sultan	sultans
conqueror	conquerors
thoroughbred	thoroughbreds
mistress	mistresses
hobbyist	hobbyists
vassal	vassals
belle	belles
cobra	cobras
savage	savages
connoisseur	connoisseurs
forefather	forefathers
secessionist	secessionists
stray	strays
untouchable	untouchables
melon	melons
dreamer	dreamers
heretic	heretics
mint	mints
dwarf	dwarves
sucker	suckers
naysayer	naysayers
grandfather	grandfathers
flea	fleas
vegetarian	vegetarians
artiste	artistes
tracker	trackers
peddler	peddlers
terrapin	terrapins
spender	spenders
pagan	pagans
cattleman	cattlemen
rogue	rogues
facilitator	facilitators
schoolmate	schoolmates
naturalist	naturalists
spammer	spammers
exponent	exponents
stripper	strippers
chancellor	chancellors
vintner	vintners
auctioneer	auctioneers
daisy	daisies
raccoon	raccoons
dispatcher	dispatchers
kingpin	kingpins
freedman	freedmen
groom	grooms
infantryman	infantrymen
navigator	navigators
delinquent	delinquents
skipper	skippers
ham	hams
hack	hacks
llama	llamas
federalist	federalists
spat	spats
arthropod	arthropods
poke	pokes
custodian	custodians
cardholder	cardholders
polyp	polyps
framer	framers
nanny	nannies
artichoke	artichokes
conferee	conferees
gamecock	gamecocks
privateer	privateers
nettle	nettles
pimp	pimps
ancient	ancients
racehorse	racehorses
consul	consuls
scavenger	scavengers
plumber	plumbers
compiler	compilers
flamingo	flamingos
epidemiologist	epidemiologists
spotter	spotters
apricot	apricots
bartender	bartenders
nude	nudes
woodpecker	woodpeckers
repository	repositories
officeholder	officeholders
prawn	prawns
punter	punters
bastard	bastards
distiller	distillers
boa	boas
courtier	courtiers
warbler	warblers
tern	terns
commodore	commodores
lemur	lemurs
amigo	amigos
rightist	rightists
slider	sliders
swift	swifts
electrician	electricians
hotelier	hoteliers
fencer	fencers
botanist	botanists
lime	limes
trapper	trappers
colonialist	colonialists
churchgoer	churchgoers
weightlifter	weightlifters
elm	elms
pike	pikes
storyteller	storytellers
eunuch	eunuchs
schoolboy	schoolboys
dame	dames
mannequin	mannequins
stork	storks
spoiler	spoilers
cock	cocks
executioner	executioners
manatee	manatees
mailer	mailers
watchman	watchmen
hater	haters
widower	widowers
nymph	nymphs
litigant	litigants
ratepayer	ratepayers
canine	canines
roughrider	roughriders
anchovy	anchovies
imperialist	imperialists
cardiologist	cardiologists
marauder	marauders
secularist	secularists
bunny	bunnies
sweetheart	sweethearts
hummingbird	hummingbirds
forester	foresters
layman	laymen
bass	basses
chipmunk	chipmunks
immortal	immortals
barber	barbers
conifer	conifers
squeeze	squeezes
confidant	confidants
spitfire	spitfires
carnivore	carnivores
bettor	bettors
tailor	tailors
abbot	abbots
obstetrician	obstetricians
berk	berks
filer	filers
spacewalker	spacewalkers
demographer	demographers
washer	washers
jerk	jerks
darling	darlings
sunflower	sunflowers
decoy	decoys
grunt	grunts
easterner	easterners
co-star	co-stars
egret	egrets
executor	executors
taster	tasters
avocado	avocados
pessimist	pessimists
fastener	fasteners
carnation	carnations
moss	mosses
colonizer	colonizers
giraffe	giraffes
foal	foals
salamander	salamanders
gatherer	gatherers
excavator	excavators
astrologer	astrologers
globetrotter	globetrotters
changer	changers
drunk	drunks
enrollee	enrollees
confectioner	confectioners
toast	toasts
hoya	hoyas
abolitionist	abolitionists
stowaway	stowaways
personage	personages
scalper	scalpers
playmate	playmates
goldsmith	goldsmiths
private	privates
finch	finches
colonial	colonials
achiever	achievers
eukaryote	eukaryotes
guarantor	guarantors
heterosexual	heterosexuals
infielder	infielders
life	lifes
hyena	hyenas
acrobat	acrobats
realist	realists
upstart	upstarts
stepchild	stepchildren
amputee	amputees
concubine	concubines
cormorant	cormorants
visionary	visionaries
hare	hares
zebra	zebras
rake	rakes
roaster	roasters
emu	emus
lookout	lookouts
agitator	agitators
caterer	caterers
broom	brooms
chronicler	chroniclers
prefect	prefects
urchin	urchins
woman	womens
bushman	bushmen
terror	terrors
romantic	romantics
maggot	maggots
rambler	ramblers
young	youngs
amazon	amazons
trekker	trekkers
interviewee	interviewees
azalea	azaleas
baboon	baboons
ani	anis
lichen	lichens
boatman	boatmen
oppressor	oppressors
sapling	saplings
rusher	rushers
sapper	sappers
boar	boars
partygoer	partygoers
watermelon	watermelons
blackberry	blackberries
ninja	ninjas
fir	firs
molester	molesters
peacock	peacocks
homebuilder	homebuilders
slugger	sluggers
schoolteacher	schoolteachers
wiper	wipers
ethicist	ethicists
gynecologist	gynecologists
impressionist	impressionists
shaman	shamans
aphid	aphids
acolyte	acolytes
songbird	songbirds
balloonist	balloonists
daffodil	daffodils
elk	elks
bailiff	bailiffs
archivist	archivists
conquistador	conquistadors
stag	stags
herbivore	herbivores
dalmatian	dalmatians
holdover	holdovers
stagehand	stagehands
suburbanite	suburbanites
dispenser	dispensers
geneticist	geneticists
ferret	ferrets
wrangler	wranglers
protege	proteges
pheasant	pheasants
finder	finders
sovereign	sovereigns
transsexual	transsexuals
heckler	hecklers
hypocrite	hypocrites
cactus	cacti
supremacist	supremacists
evergreen	evergreens
internee	internees
straggler	stragglers
antelope	antelopes
perch	perches
rook	rooks
legume	legumes
gal	gals
mosquito	mosquitos
pacifist	pacifists
czar	czars
spearhead	spearheads
smut	smuts
appraiser	appraisers
gastropod	gastropods
decorator	decorators
coroner	coroners
hostess	hostesses
violinist	violinists
greyhound	greyhounds
firefly	fireflies
rattlesnake	rattlesnakes
yam	yams
nonsmoker	nonsmokers
shrimp	shrimps
gentile	gentiles
leech	leeches
violet	violets
hillbilly	hillbillies
opposition	oppositions
cartographer	cartographers
automaton	automata
cannibal	cannibals
conservator	conservators
absentee	absentees
python	pythons
strongman	strongmen
draftee	draftees
bedfellow	bedfellows
leper	lepers
maniac	maniacs
noncombatant	noncombatants
opportunist	opportunists
condor	condors
turnip	turnips
dramatist	dramatists
socialite	socialites
petrel	petrels
dishwasher	dishwashers
shortstop	shortstops
sightseer	sightseers
torturer	torturers
grey	greys
nematode	nematodes
instigator	instigators
pollinator	pollinators
ornithologist	ornithologists
geographer	geographers
ostrich	ostriches
freelancer	freelancers
chickpea	chickpeas
hermit	hermits
rifleman	riflemen
kinsman	kinsmen
shipowner	shipowners
barrister	barristers
bot	bots
consort	consorts
butter	butters
mammoth	mammoths
radish	radishes
liquidator	liquidators
tease	teases
hairdresser	hairdressers
plier	pliers
wheeler	wheelers
closer	closers
jackal	jackals
scold	scolds
warner	warners
hooker	hookers
pineapple	pineapples
piper	pipers
florist	florists
cashier	cashiers
tadpole	tadpoles
cipher	ciphers
monarchist	monarchists
